transaction_id,amount,transaction_type,time_of_day,customer_id,location,flagged_fraud
3088,163.7949679961717,credit,afternoon,745,online,no
3089,5833.431307474589,refund,night,493,in-store,no
3090,2538.4843764042917,credit,night,319,in-store,no
3091,4508.0399189674745,credit,night,1000,in-store,no
3092,9576.234340687335,credit,evening,219,in-store,no
3093,3996.3628232479227,refund,evening,277,in-store,no
3094,8399.618050577623,credit,afternoon,773,online,no
3095,1893.5206514350189,debit,afternoon,893,in-store,no
3096,6727.880375270038,debit,night,931,in-store,no
3097,9770.299474845046,debit,afternoon,341,online,no
3098,1027.9120777206385,refund,morning,452,online,no
3099,93.1162228496482,credit,evening,369,online,no
3100,4341.492098399817,refund,night,944,in-store,no
3101,935.3285756831583,credit,night,848,in-store,no
3102,7486.359653265551,debit,morning,991,in-store,no
3103,9146.341151847104,credit,morning,474,in-store,no
3104,4345.869517360501,credit,morning,190,in-store,no
3105,2594.5293051328554,credit,morning,884,online,no
3106,4349.689156876032,refund,night,419,in-store,no
3107,7237.24370032151,credit,evening,710,in-store,no
3108,100.45107418790607,credit,evening,865,in-store,no
3109,5898.645354952125,credit,morning,789,online,no
3110,6136.783932024917,refund,afternoon,848,in-store,no
3111,6380.505586490396,refund,night,495,in-store,no
3112,2427.8005790089633,refund,evening,39,in-store,no
3113,7143.386706547486,credit,morning,162,in-store,no
3114,923.0009484544463,debit,afternoon,121,online,no
3115,2000.7106613033402,debit,afternoon,892,online,no
3116,8775.925766078275,debit,morning,399,online,yes
3117,7389.844275758398,credit,night,262,in-store,no
3118,147.31808457333906,debit,evening,962,online,no
3119,2491.278841094304,debit,afternoon,728,online,no
3120,2151.920765101714,debit,evening,824,in-store,no
3121,2715.355217089356,credit,evening,561,in-store,no
3122,2483.1221050960653,debit,afternoon,604,online,no
3123,634.6376944710289,debit,morning,129,online,no
3124,4594.815760802235,credit,afternoon,833,online,no
3125,7330.00741311379,refund,afternoon,540,online,no
3126,6071.249929927189,debit,night,356,in-store,no
3127,6731.987969294817,refund,evening,660,in-store,no
3128,820.6802935770291,debit,morning,432,online,no
3129,9515.392194666105,credit,evening,840,online,no
3130,8386.533420091819,refund,afternoon,65,online,no
3131,8052.85228177167,refund,morning,218,in-store,no
3132,8231.608212367257,refund,morning,563,in-store,no
3133,9327.777976246285,refund,morning,427,in-store,no
3134,5447.09712147584,debit,morning,817,online,no
3135,2010.8173584975827,debit,night,921,in-store,no
3136,6171.668242446886,refund,morning,74,online,no
3137,7431.38612174271,debit,afternoon,460,online,no
3138,7381.794759606713,refund,night,425,in-store,no
3139,5219.2757514271325,refund,afternoon,711,online,no
3140,693.9026061424448,credit,afternoon,192,in-store,no
3141,3717.418254916977,refund,evening,189,in-store,no
3142,9208.45841854894,debit,morning,12,online,no
3143,5848.644608476686,refund,morning,239,online,no
3144,5387.936113124577,credit,afternoon,872,in-store,no
3145,2695.846608678113,debit,morning,593,in-store,no
3146,3690.8047099666232,credit,night,453,in-store,no
3147,8954.50743064016,credit,evening,383,in-store,no
3148,6667.965844793089,refund,morning,782,in-store,no
3149,7875.996397255805,credit,morning,802,in-store,no
3150,4548.910776445875,credit,night,48,in-store,no
3151,6306.169722367017,debit,evening,317,online,no
3152,2491.3522513446433,credit,night,209,in-store,no
3153,7057.553694532028,refund,afternoon,547,online,no
3154,4281.737323696339,refund,afternoon,119,online,no
3155,4431.029692999308,refund,morning,577,in-store,no
3156,6496.730022523047,credit,evening,315,in-store,no
3157,9363.443408474577,debit,afternoon,754,in-store,no
3158,649.423402620123,refund,night,36,in-store,no
3159,8249.184941096606,credit,afternoon,463,in-store,no
3160,2930.907273017809,refund,afternoon,764,online,no
3161,4444.755350518714,refund,night,915,online,yes
3162,228.91415446233947,debit,morning,755,in-store,no
3163,3017.4503175647874,refund,evening,554,in-store,no
3164,5031.286113875003,debit,morning,581,in-store,no
3165,571.1990127009158,credit,night,403,in-store,no
3166,4916.04633653782,refund,afternoon,107,online,no
3167,9271.835182295688,credit,evening,39,online,no
3168,1062.8782488969741,credit,morning,581,online,no
3169,7646.762873474288,credit,night,180,in-store,no
3170,4102.6138232261665,refund,afternoon,12,in-store,no
3171,6555.185408098137,debit,afternoon,339,in-store,yes
3172,2609.763613872441,refund,morning,943,online,no
3173,1603.3277027881693,credit,night,716,online,no
3174,1613.021516569552,debit,afternoon,548,online,no
3175,714.214536975015,credit,afternoon,126,in-store,no
3176,1864.6105819634179,debit,evening,63,online,no
3177,6645.551656039793,refund,afternoon,844,in-store,no
3178,8818.089212316645,debit,morning,82,online,no
3179,8143.115599055706,refund,night,819,in-store,no
3180,6854.491755646096,credit,night,299,in-store,no
3181,1113.2143154769158,debit,evening,34,in-store,no
3182,2898.982588496539,credit,night,752,in-store,no
3183,3104.970684471465,debit,morning,609,online,no
3184,2507.0698945122363,refund,afternoon,49,online,no
3185,5154.906540500134,debit,evening,658,online,no
3186,5360.182610647929,debit,night,637,in-store,no
3187,3575.290891959391,refund,evening,701,online,no
3188,3544.3536957769957,refund,evening,57,in-store,no
3189,8287.270423081753,refund,night,861,online,no
3190,7895.03555471366,debit,evening,109,online,no
3191,3084.880358490649,credit,night,517,in-store,no
3192,9138.74655429386,debit,morning,985,in-store,yes
3193,9528.622019855035,debit,night,24,in-store,no
3194,3274.1579948801077,credit,afternoon,221,online,no
3195,3550.705238442618,refund,night,960,in-store,no
3196,5061.285192685369,debit,afternoon,315,online,no
3197,9411.796917211399,credit,evening,294,online,no
3198,8764.431137091693,refund,night,929,online,no
3199,1034.653946210062,refund,afternoon,10,in-store,no
3200,3933.380125281448,debit,night,677,online,yes
3201,5538.178185600221,refund,night,481,in-store,no
3202,5036.293400789885,refund,night,727,in-store,no
3203,1946.6920486895579,credit,morning,638,online,no
3204,8589.579543969865,credit,afternoon,267,online,no
3205,6772.638422138405,refund,morning,792,online,no
3206,8380.704664769517,credit,morning,88,online,no
3207,8589.055150701228,refund,afternoon,455,in-store,no
3208,7486.0749781207405,debit,night,626,in-store,no
3209,4397.713906484676,credit,morning,533,in-store,no
3210,6109.3620826040915,refund,morning,148,in-store,no
3211,1612.050407136234,refund,morning,757,in-store,no
3212,6739.717720574328,credit,night,778,in-store,no
3213,1800.7400248354147,credit,morning,729,in-store,no
3214,6942.556409196466,debit,evening,431,in-store,no
3215,2303.685625932147,refund,afternoon,996,in-store,no
3216,1184.3374885006974,debit,evening,752,online,no
3217,1661.1920565281448,debit,night,943,online,no
3218,29.901430838511978,debit,morning,911,in-store,no
3219,7190.208782356767,credit,afternoon,940,in-store,no
3220,7326.686480093207,debit,morning,744,online,no
3221,5154.184165633462,credit,night,744,online,no
3222,1622.014382543283,credit,afternoon,242,online,no
3223,844.7078317317905,debit,evening,702,in-store,no
3224,201.09837470849723,debit,afternoon,902,online,no
3225,1665.824287882555,refund,morning,741,online,no
3226,8909.646794481636,debit,afternoon,66,online,no
3227,2422.9530485998007,refund,night,972,online,no
3228,3549.1705588999844,debit,night,378,online,yes
3229,1062.4013899685185,debit,afternoon,388,in-store,no
3230,2231.389434434221,debit,night,791,online,no
3231,5197.053462094249,debit,night,781,in-store,no
3232,6081.449304125569,refund,night,209,online,no
3233,2461.0696185204483,refund,evening,415,online,no
3234,586.7442706589209,debit,morning,16,online,no
3235,3916.4183625827127,debit,night,297,online,no
3236,2349.6916755540783,refund,afternoon,986,online,no
3237,2203.3436930657213,credit,night,220,in-store,no
3238,9599.029399107418,credit,evening,769,in-store,no
3239,6166.841854397983,credit,afternoon,367,in-store,no
3240,5573.215647289238,refund,morning,780,in-store,no
3241,4163.593284197986,refund,afternoon,229,in-store,no
3242,4295.153890967141,credit,afternoon,631,in-store,no
3243,5413.640988342428,credit,afternoon,440,in-store,no
3244,6967.333772290712,debit,afternoon,690,online,no
3245,7024.439500856476,refund,night,532,in-store,no
3246,1725.2221379774412,refund,morning,450,online,no
3247,5006.126393245503,credit,night,36,online,no
3248,4125.461369390679,credit,evening,847,in-store,no
3249,8706.564393031149,refund,evening,422,online,no
3250,6317.875022971581,debit,afternoon,918,online,no
3251,5329.715623495658,credit,night,620,in-store,no
3252,1162.7924753673844,refund,night,189,online,no
3253,6060.32251434088,refund,morning,178,in-store,no
3254,1180.867017745532,debit,morning,608,online,no
3255,3378.6936899018633,debit,morning,315,in-store,no
3256,1436.9912284951754,credit,night,20,online,yes
3257,6923.815733773446,credit,morning,676,in-store,no
3258,2070.4586172231643,credit,morning,382,online,no
3259,3924.6751381483796,refund,morning,609,in-store,no
3260,8957.791028411599,credit,afternoon,143,online,no
3261,2051.120670155713,refund,evening,62,online,no
3262,5082.972588948203,credit,evening,242,in-store,no
3263,4198.52389504856,debit,night,238,online,no
3264,191.05917004684002,debit,night,131,in-store,no
3265,7929.6535545924,refund,afternoon,605,online,no
3266,699.7686040828513,debit,evening,603,online,no
3267,4747.807659559767,refund,morning,645,in-store,no
3268,5611.17616644011,refund,morning,123,online,no
3269,6287.980301579725,debit,night,440,in-store,no
3270,6889.429976785677,refund,evening,927,online,no
3271,2540.1911113919236,debit,night,342,online,no
3272,109.68797881790924,credit,night,419,online,no
3273,7237.2021869255705,credit,morning,630,online,no
3274,5361.20942748231,debit,morning,455,in-store,no
3275,8362.815855040415,debit,evening,198,in-store,no
3276,8215.669745377936,debit,night,282,online,no
3277,8434.828416200953,debit,afternoon,886,online,no
3278,4856.095653195606,credit,evening,1,in-store,no
3279,3342.947674410288,refund,night,723,online,no
3280,7917.666443887786,refund,evening,775,in-store,no
3281,4518.428189162257,credit,evening,932,online,no
3282,1842.5875420703107,refund,evening,332,online,no
3283,8551.190455419128,credit,afternoon,212,in-store,no
3284,8826.77316895575,refund,afternoon,87,online,no
3285,4668.434463840299,debit,morning,665,in-store,no
3286,766.2402758247769,debit,morning,862,in-store,no
3287,3884.382638270143,debit,night,699,in-store,no
3288,8037.341218031407,credit,evening,61,in-store,no
3289,9018.722545176824,credit,night,797,in-store,no
3290,2042.6926975509825,refund,morning,95,in-store,no
3291,679.0663841324625,refund,afternoon,786,online,yes
3292,8774.731026797059,refund,morning,553,in-store,no
3293,3900.155340398964,credit,night,147,in-store,no
3294,5422.192033032957,refund,morning,246,online,no
3295,9680.977462387082,debit,night,644,in-store,no
3296,674.9816318630864,refund,night,961,online,no
3297,6486.696894446434,debit,night,297,in-store,no
3298,750.3131715229221,credit,night,123,in-store,no
3299,3760.9345953803386,debit,morning,655,in-store,no
3300,8040.107306482533,debit,night,694,online,no
3301,4340.387605228788,debit,night,704,online,no
3302,9971.851715490475,credit,evening,456,in-store,no
3303,5595.002256616555,credit,night,399,in-store,no
3304,3218.4099048331755,credit,morning,719,online,no
3305,2208.912145788484,credit,night,946,online,no
3306,3511.7001375187565,refund,afternoon,231,online,no
3307,3731.6074048579126,credit,afternoon,534,in-store,no
3308,696.4496404623701,debit,night,402,online,no
3309,3702.046252273464,credit,afternoon,592,online,no
3310,4647.742812194857,refund,afternoon,130,online,no
3311,7230.150144865658,refund,morning,292,online,no
3312,6570.727552368864,refund,evening,276,online,no
3313,7090.568895739251,debit,afternoon,912,online,no
3314,93.55318194980242,credit,afternoon,835,online,no
3315,2184.497321809555,credit,evening,376,in-store,no
3316,6620.226041114566,credit,evening,926,online,no
3317,4845.053788115674,debit,afternoon,55,in-store,no
3318,63.081621926776,debit,night,578,in-store,no
3319,8046.901477893905,refund,afternoon,739,online,no
3320,7730.3676371704705,refund,night,26,in-store,no
3321,5488.707438305691,credit,night,441,in-store,no
3322,673.9686245049585,debit,night,765,online,no
3323,7667.48534483052,debit,evening,197,in-store,no
3324,5841.298741436326,credit,afternoon,642,online,no
3325,7821.780171808012,credit,afternoon,243,online,no
3326,7519.9524540344455,refund,morning,824,online,no
3327,8031.990698858793,refund,evening,724,online,no
3328,5184.900583382202,refund,morning,190,online,no
3329,1411.8419367532147,credit,morning,802,online,no
3330,6714.86315906309,credit,night,738,online,no
3331,6208.533112669186,refund,evening,758,in-store,no
3332,7425.109340118881,refund,morning,568,online,no
3333,1707.1112504468458,debit,afternoon,567,in-store,no
3334,1957.8022470038893,debit,morning,276,online,no
3335,8905.19107702109,refund,evening,818,online,no
3336,7502.278206536187,refund,afternoon,409,online,no
3337,9083.202602116226,debit,afternoon,340,in-store,no
3338,7589.566058427567,refund,afternoon,153,in-store,no
3339,5975.581506843116,debit,night,565,in-store,no
3340,6544.786042908458,debit,afternoon,398,in-store,no
3341,8892.387960160699,debit,night,444,in-store,no
3342,5792.279477574286,credit,night,623,in-store,no
3343,6327.5893300405905,credit,morning,427,online,no
3344,1573.2023928759697,refund,morning,958,online,no
3345,4744.472988959866,debit,afternoon,487,in-store,no
3346,7166.807148461408,credit,evening,204,in-store,no
3347,2716.7175561804906,refund,afternoon,112,in-store,no
3348,2030.519263440104,refund,morning,325,in-store,no
3349,3145.1298141619113,refund,afternoon,959,in-store,no
3350,2422.591273648406,refund,morning,258,online,no
3351,2156.9772439935946,refund,afternoon,950,online,no
3352,4254.259920252189,debit,evening,528,online,no
3353,9079.306753696506,refund,afternoon,951,online,no
3354,5075.525870919796,debit,evening,350,online,no
3355,1887.324604345077,credit,evening,939,online,no
3356,778.946977114932,refund,afternoon,957,online,no
3357,6964.599889927873,credit,evening,678,online,no
